RowId,Location
1,66.1711815688
2,37.09480564762
3,29.46010203292
4,37.99070496242
5,60.65554948284
6,37.81985712376
7,72.58004805236
8,37.81500851104
9,35.26550318446
10,38.41546678822
11,23.480716993140007
12,38.773083703379996
13,57.46996617066
14,28.409424216539996
15,79.15807917192001
16,28.737737383179997
17,39.34853557556
18,29.435300863360002
19,16.25737368768
20,30.6772138505
21,49.281562355540004
22,52.44491013076
23,62.08540012914
24,76.70735859690001
25,34.93502657544
26,76.69267807439999
27,49.33651165386
28,69.56651433576
29,49.16052115838
30,85.16926013791999
31,67.63549521328198
32,37.783292290175936
33,27.283584111941032
34,37.48544377103033
35,61.568670401978665
36,38.77625202845849
37,74.4499204414538
38,38.49049977075322
39,33.14030637075258
40,38.33633170570877
41,21.040162727483704
42,38.41366094742058
43,57.399521837351905
44,31.592354904968502
45,81.00124284977548
46,30.45780229765368
47,35.96912761810886
48,31.382435214170535
49,13.510339518918073
50,30.714033706043686
51,48.94643087731177
52,58.14977641224503
53,64.68908895235498
54,76.42120780752683
55,31.91391233484643
56,76.50559086994045
57,48.48287781555906
58,72.02668415659664
59,48.125662740162745
60,87.21392061987555
61,65.66548502086
62,37.21375128876
63,31.971709645519997
64,37.24118634002
65,59.75377433986
66,37.71742944358
67,71.76366759972001
68,37.92815628556
69,37.94249084974
70,38.0613724209
71,25.5487062599
72,37.61662065486
73,56.1084579288
74,30.396340995800003
75,77.46355115733999
76,30.66805598546
77,41.5473691026
78,29.93716344738
79,19.19205537688
80,31.33418884478
81,48.9517162019
82,56.5750825817
83,62.08135784768
84,75.4047532666
85,35.80131949786
86,75.36040088006001
87,48.99997947
88,71.03544312226
89,48.62370736676
90,83.47805315756
91,65.1076018115
92,39.23574906547999
93,30.875727137780004
94,39.39863452882
95,58.968780805639994
96,40.80749539866
97,72.11871760822
98,40.925113548
99,37.01117698718
100,41.18808476862
101,24.196065640440004
102,40.96915817094
103,56.32669846172
104,31.514043220140003
105,76.62551182302
106,32.8808041722
107,38.428383176240004
108,31.58120884412
109,18.765309896719994
110,33.45277966748
111,48.081894751
112,53.40450608328
113,63.61765035268
114,78.01224050886
115,32.59006525372
116,78.04722385412
117,48.01718688698
118,71.49941571273999
119,47.95724527088
120,81.89031985684
121,68.00042731607999
122,35.3259732871
123,27.510229664679997
124,36.64824995382
125,61.77262348216
126,35.76098362016
127,74.21986632235999
128,36.093809194580004
