,val_loss,loss
0,0.004444526516456146,0.0073028021601474384
1,0.0022810301436564985,0.0027140317095128716
2,0.002226068412772991,0.0018706265896996403
3,0.001915473967288917,0.0015405350191956305
4,0.0017062794086243156,0.0012662480174988125
5,0.0015327517392866334,0.0010592638358826027
6,0.0015005293198164691,0.0009022493036810767
7,0.0014178114936534945,0.0008865898297592613
8,0.0014392471172443902,0.0007149946577660206
9,0.001536212193734282,0.0005876966583659942
10,0.0013463508603256463,0.0005439718852331995
11,0.0013624549030131503,0.0004796144518504896
12,0.0013210623452365184,0.00040734614027773474
13,0.0013359430717053507,0.00034617691819174455
14,0.0013809393675074536,0.0003163582081793084
15,0.0013694794839221377,0.00030136859060443915
16,0.0013320288350031763,0.00026534040332411584
17,0.0013447156860453096,0.00025987413051881076
18,0.0013406341405115744,0.00023152045379386133
19,0.0013420757904974343,0.00021321630170588837
20,0.0013527687546266056,0.0001997802831682198
21,0.0013522193533632594,0.0001916295662322175
22,0.00135876079634323,0.0001821890441259839
23,0.0013467936094764908,0.00018237840282006248
24,0.0014002739490519536,0.00019285140365941241
25,0.001338009571090853,0.0001900604830815972
26,0.0013300406901341968,0.00018374951533642317
27,0.0013404039740775922,0.00017635290558319164
28,0.0013606171437237614,0.0001838891758626183
29,0.0013461452114921502,0.00016889456502111217
30,0.0013508760733236386,0.00017769447302083514
31,0.0013332611759110516,0.00018041277568477785
32,0.0013656738003379636,0.00017979642306087555
33,0.0013276589594055554,0.00016069571385200117
34,0.0013270932746741568,0.00017969157480211785
35,0.0013426981381351464,0.00016490340226678107
36,0.0013439789008119684,0.0001599857486740427
37,0.0013438700167942568,0.00016610842043191014
38,0.0013772871413329525,0.0001686424802755937
39,0.0013286601018192604,0.00015534456128976374
40,0.0013420471253092362,0.00013870975709144015
41,0.0013498671210763235,0.00016218338112172038
42,0.0013598897624467327,0.00014579768436373796
43,0.001338273412574691,0.00013842890637841363
44,0.0013210671472851517,0.00014102172131021709
45,0.001360652773817174,0.00015735815499841175
46,0.0013764773723656007,0.00017154765315187086
47,0.001392277337231788,0.00015911695246856905
48,0.0013362480334825494,0.0001926399941021112
49,0.0013032924820185988,0.00016771509090854111
