RowId,Location
1,64.3545882353
2,37.8621176471
3,28.8155294118
4,38.1797647059
5,58.642588235299996
6,38.4974117647
7,70.7011764706
8,38.4974117647
9,35.796
10,38.1797647059
11,23.103529411799997
12,39.132
13,59.2778823529
14,26.1218117647
15,78.6338823529
16,27.0737647059
17,37.3828235294
18,24.5352
19,12.949411764700002
20,29.2949647059
21,55.1527058824
22,56.2665882353
23,63.4023529412
24,80.38305882350001
25,39.9211764706
26,82.2868235294
27,53.5658823529
28,74.6710588235
29,55.1527058824
30,89.2672941176
31,68.152
32,37.3013333333
33,27.631999999999998
34,36.9048888889
35,61.795555555600004
36,37.6986666667
37,75.6995555556
38,38.096
39,33.5911111111
40,37.3013333333
41,20.879111111099995
42,38.096
43,57.0293333333
44,31.7404444444
45,82.056
46,30.5484444444
47,37.5635555556
48,30.945777777800004
49,14.522666666700005
50,29.3564444444
51,49.4773333333
52,60.1315555556
53,63.782222222200005
54,77.0266666667
55,33.1937777778
56,77.8213333333
57,48.6862222222
58,73.0542222222
59,49.08355555560001
60,89.3413333333
61,66.9803835616
62,35.8118136986
63,32.0113972603
64,36.9872876712
65,61.397260274
66,36.105665753400004
67,73.44526027399999
68,36.3995178082
69,38.7701917808
70,37.868843835599996
71,24.958684931500002
72,37.5749917808
73,57.8709041096
74,29.3470027397
75,76.6776986301
76,27.8776767123
77,41.1208767123
78,30.5224109589
79,20.256657534200002
80,33.1671452055
81,50.5242739726
82,55.2065753425
83,64.62969863010001
84,73.7194520548
85,37.3006027397
86,74.8951232877
87,51.112109589
88,71.6626849315
89,51.112109589
90,82.8289315068
91,65.7642531646
92,38.114430379699996
93,31.278987341799997
94,39.4717974684
95,59.2471898734
96,40.8297721519
97,72.8238987342
98,40.2865822785
99,36.7096708861
100,41.1013670886
101,24.7619240506
102,41.372962025300005
103,55.7170632911
104,31.597367088600002
105,76.3540253165
106,31.597367088600002
107,36.981265822800005
108,31.3257721519
109,17.701670886099997
110,35.3990886076
111,47.571037974700005
112,52.5059240506
113,64.9494683544
114,78.03037974680001
115,33.451139240500005
116,78.03037974680001
117,47.8426329114
118,71.2423291139
119,48.3858227848
120,82.1036962025
121,64.3545882353
122,37.8621176471
123,28.8155294118
124,38.1797647059
125,58.642588235299996
126,38.4974117647
127,70.7011764706
128,38.4974117647
129,35.796
130,38.1797647059
131,23.103529411799997
132,39.132
133,59.2778823529
134,26.1218117647
135,78.6338823529
136,27.0737647059
137,37.3828235294
138,24.5352
139,12.949411764700002
140,29.2949647059
141,55.1527058824
142,56.2665882353
143,63.4023529412
144,80.38305882350001
145,39.9211764706
146,82.2868235294
147,53.5658823529
148,74.6710588235
149,55.1527058824
150,89.2672941176
151,68.47669565220001
152,38.1698608696
153,28.6846956522
154,37.7731826087
155,59.9342608696
156,37.0555826087
157,76.64817391300001
158,40.0269913043
159,37.6486956522
160,37.0555826087
161,20.587826087000003
162,38.9288869565
163,55.0753043478
164,31.6382608696
165,80.1057391304
166,29.425878260900003
167,41.683826087
168,30.9229565217
169,14.6535652174
170,30.7456695652
171,48.333913043500004
172,53.8914782609
173,65.1339130435
174,77.1693913043
175,31.334608695700002
176,77.5408695652
177,48.2530434783
178,74.2711304348
179,48.42
180,85.34086956520001
181,67.2918709677
182,38.9068387097
183,27.734709677399998
184,37.0067956989
185,58.482236559099995
186,39.252301075300004
187,76.2742365591
188,40.6341505376
189,36.8898064516
190,38.7341075269
191,18.4068817204
192,38.9068387097
193,57.059440860200006
194,32.4301075269
195,84.047483871
196,37.1795268817
197,41.0356989247
198,32.5154408602
199,12.188559139799999
200,34.415483871
201,48.621763440900004
202,60.0044731183
203,65.0463655914
204,80.1909677419
205,29.116903225799998
206,78.463655914
207,47.9452903226
208,75.6999569892
209,46.908903225799996
210,83.4732043011
211,63.137374233100005
212,36.0119558282
213,29.9726134969
214,36.2751607362
215,56.293693251499995
216,36.5383656442
217,68.4014723926
218,35.4855460123
219,36.8162944785
220,37.5911852761
221,23.6560490798
222,36.5383656442
223,52.3459141104
224,27.8524269939
225,76.5608834356
226,28.3788368098
227,38.921815950900005
228,28.6421006135
229,15.233374233100001
230,27.8524269939
231,44.7124417178
232,58.3844907975
233,63.6639018405
234,67.8602208589
235,29.446674846599997
236,68.6500122699
237,46.2920245399
238,66.2812269939
239,46.0287607362
240,80.757791411
241,65.8495214724
242,39.798596319
243,31.8955582822
244,37.9561030675
245,59.7962208589
246,40.5882110429
247,71.3774723926
248,40.5882110429
249,37.6861840491
250,39.535391411
251,25.578993865
252,38.2193079755
