RowId,Location
1,67.25559
2,38.005604
3,30.60154
4,36.48522
5,60.26577
6,37.93519
7,73.358154
8,38.558502
9,36.04827
10,37.02344
11,23.747643
12,36.635567
13,58.455032
14,26.250538
15,80.09366
16,25.876152
17,37.736694
18,25.607492
19,16.844187
20,22.933506
21,50.188152
22,50.132816
23,65.19653
24,75.9668
25,32.854027
26,77.0139
27,49.308964
28,68.619385
29,48.604977
30,85.55003
31,66.79115
32,36.28539
33,26.952293
34,36.745823
35,60.973366
36,37.149223
37,73.90645
38,36.916676
39,34.011227
40,37.675575
41,21.360569
42,37.79659
43,56.43097
44,30.48973
45,79.98693
46,29.496641
47,35.204113
48,31.156492
49,13.966866
50,31.314283
51,47.626026
52,58.672966
53,64.178085
54,75.8474
55,33.71469
56,76.662476
57,48.09566
58,72.21974
59,48.609318
60,86.97616
61,66.34953
62,36.334328
63,30.872679
64,37.87593
65,60.667633
66,36.82564
67,72.25655
68,36.655643
69,37.068886
70,38.34568
71,24.760605
72,38.419502
73,57.701836
74,29.002079
75,76.2744
76,28.761255
77,38.92904
78,30.668682
79,20.00013
80,34.55043
81,47.67497
82,56.459827
83,63.002796
84,75.57311
85,36.566673
86,76.49377
87,49.42019
88,71.971756
89,49.576096
90,85.017204
91,66.25811
92,38.48785
93,30.563316
94,39.74205
95,59.707535
96,39.636345
97,73.10246
98,40.3415
99,36.56172
100,40.54802
101,23.849247
102,41.024002
103,55.79103
104,30.092426
105,77.09239
106,30.996765
107,37.215324
108,30.237152
109,17.335442
110,34.872036
111,47.150364
112,52.83999
113,64.506966
114,79.020386
115,33.73481
116,78.76773
117,47.79205
118,71.825806
119,48.035686
120,83.06778
121,66.94087
122,37.388172
123,27.80584
124,39.57304
125,61.583286
126,37.85048
127,74.023056
128,39.274887
129,35.54319
130,38.950233
131,22.524006
132,40.808155
133,58.180206
134,26.151272
135,80.675964
136,27.406359
137,38.89264
138,27.432892
139,15.432892
140,32.17106
141,49.151398
142,54.74287
143,64.9763
144,78.230705
145,36.262722
146,77.599396
147,50.690445
148,70.50169
149,50.397736
150,86.03791
151,68.28258
152,36.836765
153,27.957874
154,37.6083
155,59.783985
156,37.014816
157,76.06858
158,39.141052
159,37.06565
160,37.83914
161,21.047733
162,39.45614
163,54.174965
164,30.26316
165,80.47537
166,29.977144
167,40.498142
168,29.543476
169,15.65184
170,29.844553
171,46.67616
172,50.594566
173,65.0972
174,75.696976
175,31.634596
176,76.961136
177,47.6635
178,72.985855
179,47.469944
180,83.91553
181,66.55856
182,34.27024
183,24.74925
184,35.02567
185,59.979797
186,35.667847
187,76.28717
188,35.306763
189,33.9465
190,35.80677
191,18.031952
192,35.5785
193,57.98737
194,24.151001
195,81.514336
196,26.007927
197,37.367157
198,23.755417
199,11.181244
200,27.27948
201,48.029465
202,52.860893
203,64.33655
204,75.80272
205,29.622055
206,76.790436
207,48.231915
208,70.45279
209,48.582855
210,83.68829
211,67.36244
212,35.811947
213,29.871605
214,35.886562
215,61.345238
216,37.167004
217,73.16051
218,36.643196
219,35.65952
220,36.57446
221,24.322617
222,36.464134
223,56.651398
224,30.34129
225,80.12924
226,31.10991
227,37.72
228,29.206097
229,16.807709
230,30.11261
231,50.958992
232,54.94
233,63.75556
234,74.21018
235,34.59462
236,74.98465
237,50.466125
238,70.2333
239,50.550663
240,83.59544
241,64.45605
242,39.037792
243,31.932886
244,37.971344
245,59.281384
246,40.256577
247,69.82925
248,40.157406
249,37.613712
250,39.50685
251,26.548422
252,38.431267
253,56.02701
254,31.022194
255,79.91565
256,33.461403
257,40.937454
258,30.856773
259,17.239277
260,30.356203
261,46.599552
262,58.556828
263,61.790848
264,76.24306
265,31.557947
266,75.74371
267,46.71685
268,70.08124
269,46.864147
270,86.29544
271,66.35479
272,36.477707
273,30.14236
274,35.996777
275,59.622124
276,37.837498
277,72.90628
278,37.950478
279,37.44111
280,37.229237
281,23.33586
282,37.05259
283,58.274544
284,26.458675
285,79.76444
286,30.90697
287,37.828598
288,26.133966
289,15.906063
290,30.974037
291,48.833363
292,53.734684
293,63.977066
294,73.80104
295,32.335213
296,74.25668
297,49.092648
298,66.4319
299,49.32821
300,82.828865
301,67.238174
302,39.270638
303,30.760494
304,36.70138
305,62.909225
306,39.998688
307,73.00882
308,40.65436
309,36.33955
310,37.816525
311,25.403103
312,37.141117
313,58.52497
314,31.043098
315,82.212845
316,33.066177
317,39.825737
318,30.329742
319,17.71178
320,29.052261
321,48.941757
322,52.788982
323,62.096153
324,79.07609
325,32.8993
326,77.73339
327,47.423878
328,71.444305
329,47.07941
330,87.14349
331,66.29901
332,38.40773
333,31.28933
334,37.908894
335,60.29857
336,39.0793
337,72.73211
338,39.448627
339,37.453514
340,39.229637
341,24.79498
342,38.667984
343,55.271564
344,31.19382
345,79.59108
346,33.65787
347,42.13855
348,30.725359
349,17.321674
350,32.012444
351,48.745865
352,57.40296
353,62.633675
354,78.37066
355,33.107048
356,78.21268
357,48.94747
358,73.1849
359,48.71669
360,84.83421
361,65.20646
362,36.514908
363,27.954662
364,34.890335
365,59.754204
366,37.091087
367,72.757385
368,36.889435
369,33.85312
370,36.180237
371,22.734459
372,34.60155
373,58.751236
374,30.048306
375,78.16521
376,27.142086
377,38.355392
378,29.649733
379,17.474018
380,26.736097
381,46.30256
382,66.79552
383,60.390774
384,77.47955
385,32.110653
386,76.97344
387,46.609936
388,73.471924
389,46.200943
390,85.33872
391,64.67685
392,36.512848
393,25.404976
394,35.103558
395,59.895515
396,36.76805
397,71.97483
398,37.73755
399,31.774075
400,35.696785
401,19.790722
402,35.696426
403,55.230083
404,26.562187
405,76.95456
406,26.804749
407,33.997505
408,25.495052
409,12.586853
410,25.476904
411,42.60466
412,62.761658
413,59.557533
414,72.430016
415,31.910381
